4,"[174,110,35,24,16,26,37]",174;110;35;24;16;26;37
4,"[134,135,24,141,50]",134;135;24;141;50
4,"[112,13,129,29]",112;13;129;29
4,"[117,181,15,14]",117;181;15;14
4,"[132,136,185,186,17,195,142,168,141]",132;136;185;186;17;195;142;168;141
4,"[32,189,190,154]",32;189;190;154
4,"[198,24,25]",198;24;25
4,"[146,45,149,166,39,37]",146;45;149;166;39;37
4,"[162,182,6,195,35,39,101,142]",162;182;6;195;35;39;101;142
4,"[116,5,32,40,37,28]",116;5;32;40;37;28
4,"[48,174,57,4,18,118]",48;174;57;4;18;118
4,"[127,10,123,22,15]",127;10;123;22;15
4,"[7,43,149,26]",7;43;149;26
4,"[171,183,44,42,18]",171;183;44;42;18
4,"[7,165]",7;165
4,"[123,188,191]",123;188;191
4,"[49,117,163,44,6,35]",49;117;163;44;6;35
4,"[163,181]",163;181
4,"[143,13,192]",143;13;192
4,"[113,47,185]",113;47;185
4,"[34,102,50]",34;102;50
4,"[21,181,127,146,30,56,124,36,101]",21;181;127;146;30;56;124;36;101
4,"[116,150,121,148,109,17,24,39,50]",116;150;121;148;109;17;24;39;50
5,"[174,11]",174;11
5,"[36,50]",36;50
5,"[49,138,172,51,106,15]",49;138;172;51;106;15
5,"[114,59,147,4,52,33,100]",114;59;147;4;52;33;100
5,"[59,47,179]",59;47;179
5,"[3,116,161,48,146,30,106,38]",3;116;161;48;146;30;106;38
5,"[180,183,22]",180;183;22
5,"[183,36,100]",183;36;100
5,"[134,135,133,174,123,46,26,168,100]",134;135;133;174;123;46;26;168;100
5,"[57,41,142]",57;41;142
5,"[180,153,150,133,124]",180;153;150;133;124
5,"[47,55,15,100]",47;55;15;100
5,"[116,152,149,11,167]",116;152;149;11;167
5,"[151,193]",151;193
5,"[53,34]",53;34
5,"[51,33,166,157,193]",51;33;166;157;193
5,"[184,51]",184;51
5,"[116,42,107,22,156,27,192]",116;42;107;22;156;27;192
5,"[1,24]",1;24
5,"[180,52,105,24,189,13,191,12]",180;52;105;24;189;13;191;12
5,"[163,45,5,8,156]",163;45;5;8;156
5,"[9,39,37]",9;39;37
5,"[162,183,16]",162;183;16
5,"[134,126,1,109,18,8,54,12,50]",134;126;1;109;18;8;54;12;50
5,"[143,128,136,55,196,16]",143;128;136;55;196;16
5,"[182,45,5,124,55,9,192]",182;45;5;124;55;9;192
5,"[182,164,22]",182;164;22
5,"[59,151,185,5,31,22,178,38]",59;151;185;5;31;22;178;38
5,"[0,174,44,122,53,27]",0;174;44;122;53;27
5,"[146,168]",146;168
6,"[164,25,141,38]",164;25;141;38
6,"[163,23]",163;23
6,"[180,46]",180;46
6,"[181,187,169,25,14,27]",181;187;169;25;14;27
6,"[160,22,33]",160;22;33
6,"[150,172,185,179,118]",150;172;185;179;118
6,"[40,13]",40;13
6,"[49,171,22,52,131,37]",49;171;22;52;131;37
6,"[173,52]",173;52
6,"[0,128,58,19,137,106,157,101,38]",0;128;58;19;137;106;157;101;38
6,"[164,0,182,198,23,158,26]",164;0;182;198;23;158;26
6,"[164,107,194,33,104,196]",164;107;194;33;104;196
6,"[143,132,43,175,41,4,29]",143;132;43;175;41;4;29
6,"[152,3,112,110,32,35,36,52,9]",152;3;112;110;32;35;36;52;9
6,"[48,145,138,198,35,106,14,193,37]",48;145;138;198;35;106;14;193;37
6,"[143,171,138,42,148,19,35]",143;171;138;42;148;19;35
6,"[30,9]",30;9
6,"[2,151,185,13,14,192]",2;151;185;13;14;192
6,"[3,117,183,174,139,57,154,141]",3;117;183;174;139;57;154;141
6,"[3,138,46,8]",3;138;46;8
6,"[161,172,173,51,168]",161;172;173;51;168
6,"[3,37,50]",3;37;50
6,"[152,0]",152;0
6,"[49,164,133,57,148,19,189]",49;164;133;57;148;19;189
6,"[135,181,121,149,110,54]",135;181;121;149;110;54
6,"[0,138,42,109,122,149,140,14]",0;138;42;109;122;149;140;14
6,"[2,185,19,31,120,16,29]",2;185;19;31;120;16;29
6,"[198,44,42,19,31,105,189,165]",198;44;42;19;31;105;189;165
6,"[121,149]",121;149
6,"[181,128,36]",181;128;36
6,"[151,43,136,17,36,159,142]",151;43;136;17;36;159;142
6,"[30,32,56,4,54,168,28,50]",30;32;56;4;54;168;28;50
6,"[6,46,178]",6;46;178
6,"[134,0,44,111,40,176,190,37,167]",134;0;44;111;40;176;190;37;167
6,"[161,48,180,56,15,154]",161;48;180;56;15;154
6,"[143,145,19]",143;145;19
6,"[117,198,45,58,35,23,129,165]",117;198;45;58;35;23;129;165
6,"[32,149,16]",32;149;16
7,"[145,151,42,186]",145;151;42;186
7,"[171,10,104,167]",171;10;104;167
7,"[3,134,171,185,22,188,24]",3;134;171;185;22;188;24
7,"[138,148,4,106,23,169,120]",138;148;4;106;23;169;120
7,"[125,47,186,160,194,18,23,159,196]",125;47;186;160;194;18;23;159;196
7,"[164,45,184,56,4,51,15,26]",164;45;184;56;4;51;15;26
7,"[162,44]",162;44
7,"[114,45,159,53,158,11]",114;45;159;53;158;11
7,"[15,142]",15;142
7,"[21,162,147,57,199,179,14,155]",21;162;147;57;199;179;14;155
7,"[21,19,31,51,24,197,118,167]",21;19;31;51;24;197;118;167
7,"[145,163,8]",145;163;8
7,"[170,180,5,4]",170;180;5;4
7,"[184,31,51,53,190,37]",184;31;51;53;190;37
7,"[174,32]",174;32
7,"[144,48,58,113,23,25,131,118,167]",144;48;58;113;23;25;131;118;167
7,"[3,151,47,39]",3;151;47;39
7,"[58,47,28]",58;47;28
7,"[10,181,121,111,188,16,189,102]",10;181;121;111;188;16;189;102
7,"[143,30,140,131]",143;30;140;131
7,"[48,57,185,104,54,140]",48;57;185;104;54;140
7,"[143,2,150,59,122,31,189]",143;2;150;59;122;31;189
7,"[20,43,31,124,53,16,102,26]",20;43;31;124;53;16;102;26
7,"[171,30,42,184,19,173,31,38]",171;30;42;184;19;173;31;38
7,"[121,19,41,8,102,167]",121;19;41;8;102;167
8,"[150,30,123,178,34,140,165,193]",150;30;123;178;34;140;165;193
8,"[2,175]",2;175
8,"[21,117,132,151,110,31,100]",21;117;132;151;110;31;100
8,"[144,33,166,12]",144;33;166;12
8,"[117,138,195,169,26,37,29]",117;138;195;169;26;37;29
8,"[36,52]",36;52
8,"[124,186,4,197,25,11,154,12]",124;186;4;197;25;11;154;12
8,"[49,133,43,196]",49;133;43;196
8,"[114,150,45,185,103,157,26,28,142]",114;150;45;185;103;157;26;28;142
8,"[3,43,139,108,34,12]",3;43;139;108;34;12
8,"[181,40,4,195,176]",181;40;4;195;176
8,"[125,144,188,197,16,156]",125;144;188;197;16;156
8,"[170,59,45,6,32,108,106,54]",170;59;45;6;32;108;106;54
8,"[21,128,112]",21;128;112
8,"[110,55,51]",110;55;51
8,"[21,59,22,36,52,8,158,157,27]",21;59;22;36;52;8;158;157;27
8,"[153,30,41,26,190,130,193,141]",153;30;41;26;190;130;193;141
8,"[22,24,9]",22;24;9
8,"[134,115,59,138,53,15,26,165]",134;115;59;138;53;15;26;165
8,"[170,116,135,2,44,139,172,103]",170;116;135;2;44;139;172;103
8,"[117,54,176]",117;54;176
8,"[3,127,112,33,156,155]",3;127;112;33;156;155
8,"[49,21,144,172,124,158,38]",49;21;144;172;124;158;38
8,"[162,186,25]",162;186;25
9,"[133,4,169,178,53,8,54,12]",133;4;169;178;53;8;54;12
9,"[30,199,4]",30;199;4
9,"[3,35,155]",3;35;155
9,"[134,161,10,175,47,18,9]",134;161;10;175;47;18;9
9,"[170,136,16,50]",170;136;16;50
9,"[153,150,1,59,40]",153;150;1;59;40
9,"[126,127,198,29]",126;127;198;29
9,"[129,38]",129;38
9,"[126,112,172,26]",126;112;172;26
9,"[126,184,175,55,173,35,8]",126;184;175;55;173;35;8
9,"[41,5,12]",41;5;12
9,"[150,128,121,199,56]",150;128;121;199;56
9,"[45,123,40,16,168]",45;123;40;16;168
9,"[116,171,174,141]",116;171;174;141
9,"[45,43,119]",45;43;119
9,"[47,15]",47;15
9,"[6,169,155,50]",6;169;155;50
9,"[132,0,7,184,6,41,17]",132;0;7;184;6;41;17
9,"[48,41,107,33,165]",48;41;107;33;165
9,"[135,108,136,188,29]",135;108;136;188;29
9,"[24,39]",24;39
9,"[21,20,132,107,22,9,26,142,192]",21;20;132;107;22;9;26;142;192
9,"[2,6,56,47,177]",2;6;56;47;177
9,"[145,59,58,46,52]",145;59;58;46;52
9,"[117,128,56,19,173,22,33,38]",117;128;56;19;173;22;33;38
9,"[132,146,174,109,41,51,129]",132;146;174;109;41;51;129
9,"[152,0,113,139,40,188]",152;0;113;139;40;188
9,"[161,199,175,167]",161;199;175;167
9,"[10,59,39]",10;59;39
9,"[59,41]",59;41
9,"[31,35,156,50]",31;35;156;50
9,"[181,7,8,54,13]",181;7;8;54;13
9,"[117,145,104,14,37,118]",117;145;104;14;37;118
9,"[125,145,181,114,184,107,53,16,38]",125;145;181;114;184;107;53;16;38
10,"[2,198,33]",2;198;33
10,"[106,28]",106;28
10,"[21,181,182,199,31,52]",21;181;182;199;31;52
10,"[114,0,198,19,137,177,50]",114;0;198;19;137;177;50
10,"[180,145,146,57,136,154,192]",180;145;146;57;136;154;192
10,"[125,0,56,8,28,193,119]",125;0;56;8;28;193;119
10,"[145,182,198,42]",145;182;198;42
10,"[4,16,157]",4;16;157
10,"[20,195,8]",20;195;8
10,"[171,30,160,36,119]",171;30;160;36;119
10,"[147,30,16,103]",147;30;16;103
10,"[122,42,33,34,28]",122;42;33;34;28
10,"[125,132,181,31]",125;132;181;31
10,"[144,43,148,5,16,196,119]",144;43;148;5;16;196;119
10,"[116,152,117,115,188,17,131,13]",116;152;117;115;188;17;131;13
10,"[161,181,127,151,121,139,105,25,13]",161;181;127;151;121;139;105;25;13
10,"[180,123,25,8,118,37,100,50]",180;123;25;8;118;37;100;50
10,"[32,123]",32;123
10,"[32,131]",32;131
10,"[3,145,199,108,176,8,102,168]",3;145;199;108;176;8;102;168
10,"[125,185,149,13,12]",125;185;149;13;12
11,"[21,114,9,34,154]",21;114;9;34;154
11,"[170,124,33]",170;124;33
11,"[117,0,42,19,24,16,130,28]",117;0;42;19;24;16;130;28
11,"[48,163,121,52,15,53,190,168,12]",48;163;121;52;15;53;190;168;12
11,"[164,36,177,166,29]",164;36;177;166;29
11,"[143,180,114,198,23,15]",143;180;114;198;23;15
11,"[143,58,148,158,189,13,27,11,37]",143;58;148;158;189;13;27;11;37
11,"[146,182,25]",146;182;25
11,"[45,184,179,50]",45;184;179;50
11,"[138,57,5,55,4,101,167]",138;57;5;55;4;101;167
11,"[162,56,18,169,129,27,37,167]",162;56;18;169;129;27;37;167
11,"[153,22,15,33,54,166]",153;22;15;33;54;166
11,"[116,21,6,54]",116;21;6;54
11,"[49,41,107,51,131,28,11]",49;41;107;51;131;28;11
11,"[21,44,42,19,24]",21;44;42;19;24
11,"[145,6,184,41,47,52,197,129,190]",145;6;184;41;47;52;197;129;190
11,"[180,172,107,35]",180;172;107;35
11,"[0,121,149,52]",0;121;149;52
11,"[1,136,51,194,9,120,142,38]",1;136;51;194;9;120;142;38
11,"[48,10,128,149,56,166]",48;10;128;149;56;166
11,"[181,188,53,189,191,165,168]",181;188;53;189;191;165;168
12,"[0,149,47,31]",0;149;47;31
12,"[21,134,164,32,40,15,176,37]",21;134;164;32;40;15;176;37
12,"[32,19,23,36,13,165,100,192,38]",32;19;23;36;13;165;100;192;38
12,"[23,159,177,16,29,50]",23;159;177;16;29;50
12,"[124,55]",124;55
12,"[145,114,123,31,17,166,13]",145;114;123;31;17;166;13
12,"[170,0,174,45,198,199,185,140,11]",170;0;174;45;198;199;185;140;11
12,"[162,20,189,25,8,165,12]",162;20;189;25;8;165;12
12,"[173,35,22]",173;35;22
12,"[135,145,35,178]",135;145;35;178
12,"[181,121,15]",181;121;15
12,"[21,56]",21;56
12,"[145,137,25]",145;137;25
12,"[20,124,169,197,26,190,37]",20;124;169;197;26;190;37
12,"[48,20,30,199,185,24,26]",48;20;30;199;185;24;26
12,"[160,8]",160;8
12,"[127,123]",127;123
12,"[117,4,22,17,187,27]",117;4;22;17;187;27
12,"[143,187,190]",143;187;190
12,"[145,112,113,46,124,23,36,18,53]",145;112;113;46;124;23;36;18;53
12,"[36,25,39,26,27]",36;25;39;26;27
12,"[117,6,32,185,137,53,13,142]",117;6;32;185;137;53;13;142
12,"[170,162,150,107,33,29]",170;162;150;107;33;29
12,"[49,40,23]",49;40;23
12,"[161,35,27,38,29]",161;35;27;38;29
12,"[145,58,199,177,129]",145;58;199;177;129
12,"[161,198,195,8,196,14]",161;198;195;8;196;14
12,"[121,42,57,195,187,34,191,28,154]",121;42;57;195;187;34;191;28;154
12,"[58,56,52,177,176]",58;56;52;177;176
12,"[48,112,140]",48;112;140
12,"[44,56,9,103]",44;56;9;103
12,"[45,35,18]",45;35;18
12,"[194,190,50]",194;190;50
13,"[49,20,10,121,37]",49;20;10;121;37
13,"[134,114,58,188,18,120,16,130,154]",134;114;58;188;18;120;16;130;154
13,"[134,133,136,35,187]",134;133;136;35;187
13,"[161,19,55,51,106,52,23,141]",161;19;55;51;106;52;23;141
13,"[133,184,107,13,102,155]",133;184;107;13;102;155
13,"[117,145,183,44,17,158,192]",117;145;183;44;17;158;192
13,"[16,103]",16;103
13,"[2,153,104]",2;153;104
13,"[49,117,164,108,140,12]",49;117;164;108;140;12
13,"[21,124,15,33]",21;124;15;33
13,"[143,45,19,186,35,106,176,157]",143;45;19;186;35;106;176;157
13,"[180,175,111,51,36]",180;175;111;51;36
13,"[163,121,113,195,22,104,156,100,141]",163;121;113;195;22;104;156;100;141
13,"[172,129]",172;129
13,"[180,45,172,124,194,39]",180;45;172;124;194;39
13,"[164,147]",164;147
13,"[51,142]",51;142
13,"[0,174,139,173,8,39,131,118,37]",0;174;139;173;8;39;131;118;37
13,"[143,3,171,150,17,105,18,101]",143;3;171;150;17;105;18;101
13,"[126,112,121,31,18,39,27]",126;112;121;31;18;39;27
13,"[40,13,166]",40;13;166
13,"[152,123,4,169]",152;123;4;169
14,"[125,132,7,111,159,25,54]",125;132;7;111;159;25;54
14,"[163,133,195,33,120,16]",163;133;195;33;120;16
14,"[48,188,101,29]",48;188;101;29
14,"[21,144,10,43,45,172,160,18,119]",21;144;10;43;45;172;160;18;119
14,"[115,139,6,32,31,23,24,155,50]",115;139;6;32;31;23;24;155;50
14,"[147,55,188,178,8,12]",147;55;188;178;8;12
14,"[116,139,119]",116;139;119
14,"[125,121,56,55,53,103,131,12]",125;121;56;55;53;103;131;12
14,"[19,160,187,34,13,166,28,119]",19;160;187;34;13;166;28;119
14,"[161,59,47,194,191]",161;59;47;194;191
14,"[161,10,115,30,169,53,13,165,141]",161;10;115;30;169;53;13;165;141
14,"[3,117,7,51,106,26,130]",3;117;7;51;106;26;130
14,"[49,113,122,136,106,142,167,154]",49;113;122;136;106;142;167;154
14,"[49,20,58,148,56,5,52,129]",49;20;58;148;56;5;52;129
14,"[45,107,177]",45;107;177
14,"[21,20,117,173,166,101,193]",21;20;117;173;166;101;193
14,"[5,169,53,159,165]",5;169;53;159;165
14,"[1,9,155]",1;9;155
14,"[20,30,22,105]",20;30;22;105
14,"[181,109,184,108,19,189,156,27,167]",181;109;184;108;19;189;156;27;167
14,"[151,182,58,30,35,9,13,28,50]",151;182;58;30;35;9;13;28;50
14,"[132,139,179,193]",132;139;179;193
14,"[49,153,58,47,36]",49;153;58;47;36
14,"[162,32,160,24,118]",162;32;160;24;118
14,"[1,27]",1;27
14,"[181,164,108,5,31,24,155]",181;164;108;5;31;24;155
14,"[21,59,174,168]",21;59;174;168
14,"[49,10,198,183,56,118,29]",49;10;198;183;56;118;29
14,"[148,31,8,156]",148;31;8;156
14,"[109,19,28]",109;19;28
14,"[107,36,157,155]",107;36;157;155
14,"[148,31,190,38]",148;31;190;38
14,"[143,126,163,121,178]",143;126;163;121;178
14,"[133,5,24]",133;5;24
15,"[113,9,27]",113;9;27
15,"[0,185,173,197,28]",0;185;173;197;28
15,"[135,113,18,15,16,157,27,101,38]",135;113;18;15;16;157;27;101;38
15,"[195,13,165]",195;13;165
15,"[59,182,194,52]",59;182;194;52
15,"[199,123,172,137,159,140]",199;123;172;137;159;140
15,"[135,105,104,16]",135;105;104;16
15,"[10,0,107,15,190,28]",10;0;107;15;190;28
15,"[175,57,22,194,105,104,140,38]",175;57;22;194;105;104;140;38
15,"[123,31,140]",123;31;140
15,"[153,47,19,22,25,101,29]",153;47;19;22;25;101;29
15,"[135,109,188,54,37,12]",135;109;188;54;37;12
15,"[116,43,123,22,195]",116;43;123;22;195
15,"[2,42,25,54]",2;42;25;54
15,"[134,125,152,164,7,189,13,29]",134;125;152;164;7;189;13;29
15,"[127,43,122,9,196,100]",127;43;122;9;196;100
15,"[20,48,117,151,121,19,160,53,141]",20;48;117;151;121;19;160;53;141
15,"[41,107,17]",41;107;17
16,"[127,30,41,186,40,8,103,189]",127;30;41;186;40;8;103;189
16,"[170,117,138,45,188,16,165,14,27]",170;117;138;45;188;16;165;14;27
16,"[162,2,7,36,18,176,38]",162;2;7;36;18;176;38
16,"[40,106,167]",40;106;167
16,"[21,58,55,159,13]",21;58;55;159;13
16,"[199,124,23,189,190,192]",199;124;23;189;190;192
16,"[134,143,112,179,26,37,167]",134;143;112;179;26;37;167
16,"[57,55,4,165,29]",57;55;4;165;29
16,"[2,0,43,30,160,111,36,25,12]",2;0;43;30;160;111;36;25;12
16,"[126,30,8]",126;30;8
16,"[125,127,0,121,19,32,31,26,118]",125;127;0;121;19;32;31;26;118
16,"[116,48,45,123,124,4,179,9,13]",116;48;45;123;124;4;179;9;13
16,"[173,118]",173;118
16,"[59,0,19,24,25,26,38]",59;0;19;24;25;26;38
16,"[163,150,58,57,136,17,176,27,29]",163;150;58;57;136;17;176;27;29
16,"[121,129,193]",121;129;193
16,"[19,111,188,36,120,11]",19;111;188;36;120;11
16,"[47,52,26,118,11,50]",47;52;26;118;11;50
16,"[162,198,45,139,57,124,195,119]",162;198;45;139;57;124;195;119
16,"[152,144,182,146,106,51,178,25,38]",152;144;182;146;106;51;178;25;38
16,"[44,19,172,37,119]",44;19;172;37;119
16,"[3,122,8]",3;122;8
16,"[170,20,41,108,31,23]",170;20;41;108;31;23
17,"[20,117,160,40,111,158]",20;117;160;40;111;158
17,"[125,127,146,164,115,185,149,51,165]",125;127;146;164;115;185;149;51;165
17,"[114,58,199,6,4,55,137]",114;58;199;6;4;55;137
17,"[145,8]",145;8
17,"[181,146]",181;146
17,"[21,110,52,120,14,37,118]",21;110;52;120;14;37;118
17,"[42,52,11]",42;52;11
17,"[20,127,31,111,25,29]",20;127;31;111;25;29
17,"[6,32,56,169,54,154]",6;32;56;169;54;154
17,"[144,112,36]",144;112;36
17,"[21,112,24,26,11]",21;112;24;26;11
17,"[110,158,50]",110;158;50
17,"[170,19,51]",170;19;51
17,"[132,43,42,122,110,51,142]",132;43;42;122;110;51;142
17,"[47,124,54,39,142,38]",47;124;54;39;142;38
17,"[1,56,15,24,104,166,131,168]",1;56;15;24;104;166;131;168
17,"[2,41,111,179,14,101,193,12]",2;41;111;179;14;101;193;12
17,"[42,47,23,15,9,37,154,38]",42;47;23;15;9;37;154;38
17,"[2,59,198,6,41,160,105,189,168]",2;59;198;6;41;160;105;189;168
17,"[160,22,23,53,26,50]",160;22;23;53;26;50
17,"[152,49,2,174,54,156,100]",152;49;2;174;54;156;100
18,"[7,188]",7;188
18,"[48,133,147,113,106,52,194,28]",48;133;147;113;106;52;194;28
18,"[10,58,174,57,4,23,104,158,156]",10;58;174;57;4;23;104;158;156
18,"[126,4,131,29]",126;4;131;29
18,"[133,138]",133;138
18,"[145,58,199,42,16]",145;58;199;42;16
18,"[1,146,45,107,160,53,27]",1;146;45;107;160;53;27
18,"[143,4]",143;4
18,"[171,2,163,147,196,155,29]",171;2;163;147;196;155;29
18,"[128,31,189,176,27]",128;31;189;176;27
18,"[110,130]",110;130
18,"[48,199,32,172,178,36,53,141]",48;199;32;172;178;36;53;141
18,"[171,20,110,40,4,187]",171;20;110;40;4;187
18,"[145,10,139,57,4]",145;10;139;57;4
18,"[20,30,122,56,124,9,53,34]",20;30;122;56;124;9;53;34
18,"[134,125,180,43,52,196,193,192]",134;125;180;43;52;196;193;192
18,"[135,138,26]",135;138;26
18,"[145,132,137,165]",145;132;137;165
18,"[117,124,35]",117;124;35
18,"[23,13,167]",23;13;167
18,"[136,104,53]",136;104;53
18,"[110,15,39]",110;15;39
18,"[162,128,121,139,137,27]",162;128;121;139;137;27
18,"[49,50]",49;50
18,"[3,116,185,50]",3;116;185;50
18,"[194,104]",194;104
19,"[18,105,15,25]",18;105;15;25
19,"[43,47,5]",43;47;5
19,"[3,127,151,43,51,23,176,100]",3;127;151;43;51;23;176;100
19,"[46,53,54]",46;53;54
19,"[181,32,185,53,102,155,12]",181;32;185;53;102;155;12
19,"[132,0,128,109,22,191,39,165]",132;0;128;109;22;191;39;165
19,"[153,128,103,191]",153;128;103;191
19,"[2,182,7,160,53,54]",2;182;7;160;53;54
19,"[0,55,193]",0;55;193
19,"[138,6,34]",138;6;34
19,"[113,108,5,55,120,29]",113;108;5;55;120;29
19,"[30,43,51,22,52,34]",30;43;51;22;52;34
19,"[22,177,193,119]",22;177;193;119
19,"[170,54,191,12]",170;54;191;12
19,"[7,189]",7;189
19,"[115,122,40,111,166]",115;122;40;111;166
19,"[116,184,5,119]",116;184;5;119
19,"[134,24,120,104,8,13,50]",134;24;120;104;8;13;50
19,"[132,148,51,27,168,37]",132;148;51;27;168;37
19,"[2,53,130,38]",2;53;130;38
19,"[117,127,199,19,47,53,50]",117;127;199;19;47;53;50
19,"[125,151,58,40,9]",125;151;58;40;9
20,"[48,198,5,103]",48;198;5;103
20,"[152,199,54,155,38]",152;199;54;155;38
20,"[135,144,122,6,186,9]",135;144;122;6;186;9
20,"[55,187]",55;187
20,"[152,58,121,53,177,103,8,130]",152;58;121;53;177;103;8;130
20,"[161,10,172,4,39,50]",161;10;172;4;39;50
20,"[128,42,186]",128;42;186
20,"[114,138,198,53,9,8,157]",114;138;198;53;9;8;157
20,"[164,155,29]",164;155;29
20,"[134,2,135,44,124]",134;2;135;44;124
20,"[180,10,42,6,188,22,34,27,141]",180;10;42;6;188;22;34;27;141
20,"[0,133,112,44,18,196,26]",0;133;112;44;18;196;26
20,"[2,1,150,181,149,186,179,17,157]",2;1;150;181;149;186;179;17;157
20,"[133,184,6,57,111,23,34,119]",133;184;6;57;111;23;34;119
20,"[114,47,18,155,50]",114;47;18;155;50
20,"[1,44,19,34]",1;44;19;34
20,"[128,58,185,104,14]",128;58;185;104;14
20,"[31,52,34]",31;52;34
20,"[144,126,109,172,25,192]",144;126;109;172;25;192
20,"[42,139,190]",42;139;190
20,"[116,109,52]",116;109;52
20,"[171,163,128,45,188,177,24,101,130]",171;163;128;45;188;177;24;101;130
20,"[7,147,56]",7;147;56
20,"[3,10,1,40,124,46,39,11]",3;10;1;40;124;46;39;11
20,"[114,128,137,13,131,50]",114;128;137;13;131;50
20,"[48,135,23,25,50]",48;135;23;25;50
20,"[180,174,139,40,195,18,8,27]",180;174;139;40;195;18;8;27
20,"[43,22,102]",43;22;102
20,"[49,48,180,10,57,46,189,27]",49;48;180;10;57;46;189;27
20,"[151,17]",151;17
20,"[151,43,5,19]",151;43;5;19
20,"[3,10,133,147,137,16,130,12]",3;10;133;147;137;16;130;12
20,"[164,107,14]",164;107;14
20,"[175,15,176,13]",175;15;176;13
20,"[49,59,7,108,173,165,11,141,29]",49;59;7;108;173;165;11;141;29
